instrumentid,Water use,Climate change,Land Use Transformation,Terrestial ecotoxicity,Trop. Ozone Formation (eco),Freshwater ecotoxicity,Terrestrial acidification,Marine ecotoxicity,Freshwater eutrophication,Marine eutrophication
C-0R2S,43.26486585299617,24.54680343202811,0.0,35.72471053552243,32.09956552803629,31.976963365201406,26.304394875519304,26.74540884639862,0.0,13.980363022187033
C-0R2Y,22.738798896058572,3.6318301478586115,0.0,2.495389318846065,2.299131300961636,3.3759663776127216,2.623168669658483,2.7178781382140014,0.0,10.044990672215084
C-0R2Z,3.134413947723787,1.6086164245170926,0.0,0.8162038372261253,3.5251773656488656,4.364382394324232,2.7585160972879788,2.2417497067296472,0.0,7.158365109352588
C-0R30,58.3111137711527,47.60981100555457,79.41687586502006,43.673920921814954,44.716690833091484,45.574590778100685,39.48862974813625,39.83775248415985,0.0,46.75479523857393
C-0R33,55.49905425409931,21.10642123332295,36.75527045325892,53.060369787329044,21.359148046597728,32.22513103747097,19.46813725723973,28.76057939065584,0.0,9.974421514130013
C-0R35,47.88385543213939,61.04090851836303,0.0,92.00610184353961,65.2123983462767,79.1959226499797,78.769329808446,73.56168173387778,0.0,50.58165835672674
C-0R38,69.68781335236658,45.1509303439914,43.846862595956196,70.68559531980152,42.00801783013962,53.55825948015364,38.7738329201258,51.069002663778974,0.0,27.007978652141908
C-0R4P,49.60756231450269,17.39451116095373,60.30682079471299,41.60965925939726,30.871786270332525,26.731408530913896,22.640335368480756,29.417101763229404,0.0,26.606941336487576
C-0R4Y,16.911565975504537,22.402908612304177,39.820200932025266,10.184785097608016,27.560173259528355,27.178474817947606,22.324153297741635,22.431231412697723,0.0,34.34980078823293
C-0R6,14.91769679270399,19.86916825050895,34.95985962687847,9.998823402012725,20.38074918016315,17.32149187173257,17.315520031021585,15.10288690707454,0.0,29.556525920681832
C-0R78,5.470351450196721,12.469742201226595,0.0,8.534278115515377,10.240188796052859,9.656940477614349,8.993313474416272,7.1805790163240735,0.0,28.370761768131814
C-0R7R,7.004454875904184,16.523886034746994,0.0,9.025847412163676,16.577269959433256,13.907597841181897,14.97683794244259,11.50630202046006,0.0,28.474906853041304
C-0R8S,37.218093365155866,11.07473130101351,0.0,17.000498657176344,19.50675889893452,15.431819186857233,12.689688015664307,13.918495028954956,0.0,2.32843051791936
C-0R9C,13.540225439186655,2.3606052726630917,0.0,1.0467955420740762,1.5872060752908,1.2688776811759561,1.4600649428342871,1.350906805461009,0.0,2.70207211421871
C-0R9U,6.465083290190956,14.88371392676977,0.0,7.916452758051676,15.231870052944945,12.725183099038345,13.57273737076308,10.70276850298425,0.0,26.229526821620357
C-0RB8,20.108512108280365,4.6580867029847175,0.0,2.6344771249993486,3.323566388368007,3.3236770678014733,3.3602240751165304,3.276141073292984,0.0,8.440404570012564
C-0RBE,91.99142100763896,82.84199728059654,27.376767559015107,85.56128205949862,86.98353477656852,77.19380215632155,78.73324644859659,82.72888863558208,0.0,69.12216939890988
C-0RBQ,15.285082378099293,22.651890725142295,43.3092124870743,16.214194939843505,14.513709220681829,8.527327902621591,13.724392734514401,10.11828651605709,0.0,17.599403012081886
C-0RC2,25.393621912361613,58.18833761650546,0.0,35.288645070032594,50.39119171166809,44.383277542854486,45.466442293721414,41.992825294003474,0.0,62.99422097439346
C-0RCP,12.953154277510242,14.702841560073274,41.989889251168385,12.543996624456893,19.268676711924893,20.298903771584232,16.25896179742767,19.121328880297195,0.0,41.127292636134435
C-0RDM,11.329352479074037,33.74723637905264,0.0,18.087994544182813,32.02191059505377,26.814229410973066,27.965047687443317,23.476039087206914,0.0,43.82606348809239
C-0RDT,32.63446187412518,12.201360799719483,0.0,27.278480945160073,29.327854473198673,21.519183790993537,15.580848628890765,15.629085381173372,0.0,24.019006297693178
C-0RDU,91.1693389413651,80.81446161158796,0.0,75.35626899477838,83.19740823826577,56.86569551836418,81.27668078992725,74.74942131241622,0.0,47.7696869989051
C-0RDX,11.699047333545348,26.362796141549218,0.0,17.509022169719067,22.02209631617543,18.073160475144167,19.75984565805944,15.319354198286858,0.0,41.95249915570668
C-0REK,39.415335658036895,31.648914943102845,0.0,27.1097863152901,41.87020253372662,41.842848130503604,34.506914398106346,34.11949595915774,0.0,25.736126006741156
C-0REL,57.896385318808086,34.395252611657256,67.2995453104619,40.03421795073159,38.21287108836456,43.37118699437085,32.96542416951701,35.72593619430363,0.0,38.87329295274635
C-0REN,40.22769304080863,14.887367840389285,0.0,28.604942489471703,22.946493583033156,22.397527053857523,18.558494697990543,18.55206805802703,0.0,8.125390362634196
C-0REP,52.966249610245974,21.56797243405732,62.35241086823689,41.286321232739965,21.22584001811675,19.076406245589617,25.25134194363493,28.97959786736689,0.0,17.408788160396202
C-0RF3,69.3208457583865,52.392286097951335,47.13253333739828,44.655214041827456,55.82736211958763,21.143303049456875,55.89987445173736,37.54582854652978,0.0,31.611834365932584
C-0RFL,49.19229747535793,6.062903811644184,37.38265554491625,66.49173691537342,13.683149555340613,50.845975566391964,15.04580524756523,49.215852794292246,0.0,0.9992013523444772
C-0RG8,38.22869720184012,10.13968440448158,0.0,23.66553558230617,17.153673164067417,17.46993751466474,13.834648828485443,14.28112661153113,0.0,5.223306846158635
C-0RGC,1.6409023034301278,31.61752434956615,27.14216277636745,22.115216943220396,36.534413203613795,37.77376791234825,30.134270362654792,33.52824087265986,0.0,58.09727227283334
C-0RGT,48.42345532279772,38.19060049675921,0.0,44.956611479245055,44.66863926411785,44.66182663342486,38.29643209805166,39.00729134297097,0.0,23.996919627077563
C-0RGZ,31.94447275395284,1.4210287851681804,45.33594747583013,4.173975170697828,3.150389237379626,5.537180927240284,2.402398583186494,3.5089909478877863,0.0,5.6252697950695
C-0RH0,49.37858240330599,12.39024904745853,32.86398655175691,45.606191719363814,13.243841324922165,23.420799129101628,12.978928036374942,20.52189687779403,0.0,6.328322711719686
C-0RHI,75.82650001214589,57.63511659462072,0.0,80.2359932774755,55.149161741445,68.35065486311636,52.5651997086086,64.97397782829184,0.0,47.17440538938868
C-0RI5,23.216799843673744,62.64241510269828,80.19536724005437,27.97998941436231,69.90192155141976,69.71789873072443,60.931768184392496,64.54623031554398,0.0,68.94642813264662
C-0RJ4,99.42083793247691,98.99039548585988,98.21763703324534,97.96014099083766,98.99010618812429,98.02514602327267,98.99046516736325,97.91385352199678,0.0,98.78001999669192
C-0RJE,36.308525406713535,37.52588473667679,0.0,23.15698235004976,25.99998727419772,18.738207042776136,24.24602069852053,21.320488063830833,0.0,42.92071246847155
C-0RLT,74.6858304223058,58.58404709101281,0.0,51.751071999949176,62.46836738801168,28.038027229684488,63.04154652645477,46.59924067310875,0.0,18.899129805706103
C-0RMJ,24.003563855407776,19.66932490708676,57.47878519429997,22.534216320643548,12.170291366293988,15.480629511115044,20.33907289288909,28.583433280624774,0.0,39.07120882039769
C-0RMT,47.55934920607766,10.24535569655848,0.0,45.133472207296826,12.633290062119068,23.80139288137679,13.106047424252887,19.14191511390558,0.0,7.85134194008371
C-0RN3,89.2635024519279,78.26247691691047,0.0,72.24621503461123,81.1242966413732,50.40421666651217,79.12855077779372,70.85306316834327,0.0,42.83436197948353
C-0ROY,44.6975075281124,37.473933789173515,44.18789131466701,21.732329152836616,32.80083058873586,18.139692874574518,34.21270193370341,18.985290566345764,0.0,30.732729114717284
C-0RQ6,12.324528963992694,1.813392044289513,52.550567046775534,4.663814482260874,2.6617597249913856,1.7616903136946864,1.4057925651230117,5.013330387986681,0.0,0.663069007999356
C-0RQP,54.949464077046464,19.956995016958885,37.58852453964705,47.92781809769435,21.921006698711317,32.5107166098957,19.882032450436295,28.577065062645467,0.0,23.277766784607678
C-0RR8,56.68261263356445,89.41889700820197,36.37079647029518,58.496971954102094,84.95380744570934,43.86361986666498,75.40955342915197,37.92216950563356,0.0,57.11358428233171
C-0RT6,11.345140827217906,24.288929657160327,0.0,16.576974221470184,20.760971058688384,17.07309877545353,18.58753830541119,14.423075038275574,0.0,40.36307905363085
C-0RTC,17.161021901769374,14.207001826245854,0.0,7.865804724291779,9.32110373495062,6.592290766629291,8.37961024394919,7.575405849635041,0.0,13.526143926255834
C-0RUG,81.82799867251764,68.6870954511612,0.0,60.60750216925176,71.80031437899925,36.467825741004376,70.57772975822475,57.906742667420055,0.0,28.60608531754403
C-0RVI,72.07837531042378,58.30666220727022,76.72760010294945,56.69556675540791,58.58364683336078,63.950710452885204,51.821595461210734,58.58754650515462,0.0,60.26947355977196
C-0S1D,6.587592062558956,16.52315780829658,0.0,9.963688953272921,15.171636925499296,12.861496477583215,13.647845025733831,10.509419426765154,0.0,30.86859273306988
C-0S2J,72.21000061128888,88.4748156199959,83.08963166138476,94.478534659804,88.85119928422549,93.47539804508955,91.42444677870314,91.67809890207532,0.0,95.2327251745172
C-0SGO,26.203551291098442,13.732527174052652,0.0,8.484169107276246,8.817275304810051,7.159148229744599,8.171524273569181,7.603173741751506,0.0,18.192718674682475
C-0TCP,49.71839206775237,37.46420217186737,84.70909575995815,37.46380854719782,44.80324480445286,43.44574595475078,38.71940532501796,39.636300809446006,0.0,50.0959928761275
C-0TD7,70.52918856080544,63.58017900494121,87.18870556218693,67.5738520049115,74.61528660755883,63.83678973168762,74.7513315448294,68.43882214724552,0.0,85.60013164544188
C-0TDG,83.38807745378452,76.67712574119233,65.53207879509402,78.84664715986733,72.31002208505204,82.4307148244728,77.95079070364321,78.92221259996644,0.0,96.05364048699934
C-0TIQ,22.760214165168122,4.2412573010029275,32.93700645921478,3.0277286301554316,2.951237351456056,3.4648692633213645,3.2224688846423364,3.2614745725906493,0.0,10.027457167208013
C-0TIV,50.272116351093274,13.975147755679624,31.980101608364564,48.331723218039066,15.501741114412528,27.290121940079082,15.857853397686487,22.94312708720523,0.0,8.973808666086242
C-0U6R,96.42856298124643,82.73880667670285,58.85309732665516,56.472827785862336,91.86791392745943,85.53520498343833,80.4887060380493,83.71995128254835,0.0,96.28209618494229
C-0U8N,28.43833567432353,52.41247576550349,0.0,24.441209105166283,56.280304475543794,59.01183433086472,48.514128609227264,54.65894587064166,0.0,77.3711818039994
C-0U96,9.984884508018409,31.70388745272727,0.0,20.6669311441366,25.771613076357824,21.674740422766174,22.69356135245831,17.406430359963718,0.0,47.725818223391094
C-0UAN,13.278642255468643,33.363834729573696,0.0,22.739990100653948,28.271518866545204,23.531429471091425,25.31003959901768,20.652129709603393,0.0,48.57143472709032
C-0UBI,31.726080781713428,8.081489174113612,43.736694125345,23.810576424047774,10.731304502865822,16.768266004759223,9.101211362173398,38.02098011528979,0.0,9.12187368446836
C-0UKH,7.905177099163383,16.163848670048644,0.0,10.261551231617446,15.139934318387285,12.818420825917645,13.77161442310966,10.753195756990866,0.0,30.092408249665166
C-0UKI,8.503809418255004,19.92366633339181,0.0,11.854393959175141,18.981644390342602,15.76517887819314,16.948190245026513,13.170232439112706,0.0,33.32792007552842
C-0UNI,11.885804044794305,18.545916595695562,32.57786539928677,10.767519542719668,17.901126005310005,14.845611880291953,16.056670961224267,12.280913260934726,0.0,30.881212856596306
C-0V50,33.760245556864874,24.25315440348887,0.0,15.608556346019768,15.09524958710641,11.825079757684419,15.44682531850547,13.051454748593075,0.0,34.20266416342552
C-0V5H,13.810325267316298,49.503043297487096,0.0,30.643659662425065,42.40046055268245,38.36511071345209,38.26614890240093,32.442928102980844,0.0,61.58380750050792
C-0V6,93.68067749588963,97.32162447284122,87.8200915396959,92.20424620233831,96.09253364703024,92.91877547644847,94.0830977050441,92.36449837255482,96.97814965025273,96.3253839858543
C-0VHA,18.103677529655453,1.9175006751238837,0.0,1.0920034443517053,1.2477487287428344,1.5977824856016343,1.2263713175802093,1.1809346522758741,0.0,5.054824311359733
C-0VJA,12.538546006730794,41.07611245977017,0.0,26.243540547580523,33.83861889095346,29.435344783499684,30.229012845724895,24.436371988981026,0.0,55.50604638186517
C-0VL8,7.17439578642111,14.633682321164926,0.0,8.936713308406114,14.099260473705783,12.02675037398215,12.705019152046459,10.081724588997508,0.0,27.771230400186713
C-0VQD,7.162222584612793,20.72290967104327,0.0,13.749514280841895,16.289713553856885,14.228698246484065,15.023688357598841,10.967680978016928,0.0,37.53408689855897
C-0VQJ,56.06965146226652,24.682142490790618,0.0,58.11092251490566,26.260927976958833,40.52246988207824,25.617474599437145,33.659501881489604,0.0,18.029786716752586
C-0VQS,46.46608806251282,33.507983872637475,0.0,42.32213493988809,40.89234925603807,40.791704458415715,34.414449492478134,35.292244853681126,0.0,20.106989112616258
C-0VVY,25.532653547230584,42.23527131731792,66.05355905103144,28.228483723699142,35.63833309337346,41.508545264886635,33.713024682562306,43.425763445046336,0.0,69.69588259517677
C-0W2Y,16.93939687440185,24.24261124534698,40.41945488603413,11.285521479684041,29.243242014322888,29.33540787286629,23.87044392151066,24.108052117049926,0.0,36.249999851781176
C-0WH,95.677909256581,93.5162576841549,98.99441560862354,93.56104423832798,94.86731275187384,95.49527865526579,94.4307837139531,94.95177321216474,0.0,97.9748763690686
C-0WP,34.20189318527406,46.64082444998905,59.39640610495975,30.10733641556967,36.38078526898744,17.723250271961962,33.02161890520816,28.461203606227663,0.0,34.14560904859508
C-0XE,23.187176259102124,4.055145848734695,0.0,2.836234061722096,2.6654369259149635,3.5713225595104503,2.9974346744440203,3.056606240912123,0.0,10.695721183290306
C-0XH0,26.783400782477962,43.432466260765274,0.0,24.60435670766849,31.555317314283364,19.73223814493337,28.539743287307374,24.684842425491734,0.0,38.454416759970606
C-0XHL,16.294952261570213,10.579959114807941,40.88981865776206,10.716740028937984,7.84781819571653,7.147539470641481,7.343460426886509,6.6401849714007835,0.0,23.99596383806738
C-0XI8,42.26020715653743,23.424049322087402,36.645689773548526,35.359644266038345,31.51978267792362,30.922265799250866,24.13222672612357,33.27312595214729,0.0,12.988174933254188
C-0XNH,27.428808200309433,8.907095874188432,0.0,6.4484963685710355,6.093413796713125,6.104797960554819,5.912852506898431,5.8683879322651915,0.0,17.062551837986163
C-0XVE,45.78756630614485,6.818087118311067,32.42498731533403,38.94014531935019,8.363916493447093,16.255476990457137,7.516522934519945,14.050540726525151,0.0,1.9639686037335395
C-0XVU,18.156822272790155,0.764123921427385,0.0,0.6698890953085986,0.6295529466701401,0.7655968019885755,0.6447458308195257,0.6447458308195256,0.0,3.268309301284486
C-0XWG,32.45905479170519,78.50976238239859,65.00029673390125,61.52856032734877,77.63317350596202,81.83300031218769,70.38463558257992,82.1300327236586,0.0,89.81461539857393
C-0Y0Y,28.12594625960349,16.084129140279398,46.94323087307094,11.455362548440698,11.071627869361178,7.261551475767336,10.438961324159244,8.961485822310632,0.0,18.1698489513275
C-0Y2A,56.18199517788416,46.46596589699904,0.0,40.62568569303569,42.823683771931556,39.65344638893996,37.429963228360634,31.729051836165333,0.0,59.6474593231854
C-0Y2S,55.628379491793424,21.32171116598392,36.821730406961514,53.29754646307211,21.519215695627487,32.46847746560105,19.62784618789225,29.021139107531248,0.0,10.095602868552968
C-0Y3K,52.86253330787153,28.140655667290602,30.85226968009796,53.216843846791626,35.03787218660775,40.76737124381905,28.696479054720818,33.63249948371161,0.0,24.216723382648194
C-0Y4Q,25.927859658530544,20.749843398867753,51.86334685130487,14.34622253819429,14.472768554106013,7.07664591190612,13.78061886849736,11.241182065783965,0.0,13.346563454354227
C-0Y5C,44.47905213426218,31.87161159609413,0.0,33.40549063581412,40.750774461802955,34.74449166277241,30.824104085670932,31.91189968550158,0.0,12.946072946285264
C-0Y5X,58.72525603188458,27.145281591754273,38.3017332296733,56.919726118434696,25.577005117418295,37.808852360707554,23.248884749188615,33.69785718650666,0.0,13.103922629587142
C-0Y7S,58.681238068508634,34.73015220039867,37.58246805557689,57.19556785272392,37.47246079442931,43.22775840353434,32.741986448710456,38.86321001338449,0.0,19.346477541033163
C-0Y9S,33.59153182411265,11.100752113484248,40.19667154390995,38.09596965097548,7.969047029735013,31.891847149641826,23.563586117103966,26.986794629934614,0.0,32.58068828056137
C-0YCP,49.81427937604035,45.82360601741121,50.98642339870505,55.346781689386304,55.63789981860062,50.378820637162114,41.23698578018369,44.43504487656223,0.0,50.68204917766014
C-0YP5,4.411298310639201,5.386242776692194,0.0,2.16803912491705,7.029496064961742,7.062147781638794,5.88020837977265,5.356297829735492,0.0,13.298771680527599
C-0YSU,51.045247840998876,13.867747854627316,34.6162639758591,46.504416774669906,14.170995624861904,24.18893882311182,13.60364127915396,21.92745830578867,0.0,5.889905577828717
C-0YU1,45.735772228814604,7.858524318561508,0.0,42.978387483915746,10.705168358097906,21.003542395428862,11.001326614628166,16.426695554679025,0.0,6.115718613638787
C-0YX,74.13400256980209,58.69503130010185,0.0,52.66610870915207,62.47647932760021,34.72292746066022,62.649094620443755,47.88614686153365,0.0,22.006254096588172
C-0YZ2,64.35607946802648,61.38786284714966,48.45586237689222,85.70979305792332,62.83212837544691,86.72761787698313,68.00046039450012,78.1101412329584,0.0,57.905420773948
C-0Z1W,7.153644048776949,10.518003201850847,0.0,8.14721348505479,9.504577864002526,9.16244455482679,8.41480780168964,7.1865960416808194,0.0,24.880026846862755
C-0Z4I,86.89075770293344,41.89085410048686,51.6817374981542,69.83851102841467,46.673863291262045,67.51158434578937,62.81691284350286,57.32988987899712,0.0,22.53101001433347
C-0ZG,21.154413286966776,21.203923939691226,48.69007526906434,15.020359215163136,14.769128664771838,8.375543336023025,13.982988325525762,10.828933417756565,0.0,16.860450838276993
C-10,5.038123649954808,25.766989808002595,32.082754953684706,18.13133425271736,28.837615314432675,30.454036845178933,23.62807386942553,27.272765892633526,0.0,51.2813125281533
C-10102,21.24492735961634,36.420067397362516,0.0,15.270565411205638,44.361408306701435,45.33826918727627,37.23812979848233,38.746312452765636,0.0,63.740827164067795
C-101A0,29.047988940329823,29.877225819980534,72.5844827299689,23.640582949346083,25.727449567975736,36.98318806482287,23.531137553871933,35.362875821899706,0.0,64.0144152448587
C-102Y,26.155277458250364,48.77723618624514,35.42011844668852,22.652069651070477,54.09588663221319,55.55555555555556,46.57033646256789,50.844574201235304,0.0,74.0670199724261
C-10301,51.967772941560334,86.24633924107769,95.8149415523024,84.217144053698,87.04132659992277,82.63072645363785,86.75690177192627,85.82157182791374,0.0,82.73804731407486
C-104,92.39067043412062,97.32036388370537,95.93035030110642,93.57672548470781,97.42294931020888,93.43979197779676,96.97964766349926,95.46383345707244,0.0,90.69543425074372
C-10443,95.99559578430555,80.4726992412177,78.70445844916831,85.17922322673044,79.69988669340903,75.27493114712807,84.54788797938228,81.82031025106033,0.0,81.62306523440121
C-10503,24.745832630588968,44.41602194797218,0.0,19.935761140554487,50.16724722805854,52.08864112435163,43.0668254588419,46.57350028236918,0.0,71.29782074202402
C-10551,33.139214840102575,93.43537423093068,85.44256058475848,80.9276407064462,94.94372079019288,85.4054326900755,89.89132436611122,77.47050716749898,0.0,94.1867887020169
C-1060,20.16568065976322,48.4025232068002,68.88985852548772,38.30074335107646,48.06552199382238,53.323641780532135,43.55712543520438,54.238254835841374,0.0,72.59126808322934
C-10601,21.25973431615354,36.72595681826859,0.0,15.435496239557178,45.03787211749072,45.68967086367719,38.053265275126094,39.14690106472714,0.0,63.74821063715629
C-10663,88.51211692473258,41.14998498559919,53.064175831762384,47.36982765215384,52.14651926167184,55.60834065703535,47.281658891201275,44.53138015062469,0.0,28.6098448561106
C-1071,98.14563992758455,98.98995133214112,90.954294547307,98.41050782381411,98.89802036630367,97.79322194439372,98.99008254219707,97.88254268288654,0.0,94.56671433602621
C-10720,91.99081950181166,49.37160103144403,84.62053638761431,70.31067219306397,39.84862582201964,65.01838866300879,61.32733392417573,56.49594130300887,0.0,14.442255489944806
C-10802,22.63272540213284,38.911352856853306,0.0,16.601659991205427,46.21894969037196,47.532233516973065,39.3102313762871,41.67353746894515,0.0,66.78365889081964
C-1088,88.13188862846789,96.08298301349838,88.48456484266713,96.17673075030477,94.18399021564379,94.81670388541477,96.18159517704652,95.25848482536846,0.0,67.83397552188153
C-10931,70.34221788657014,76.23448951700696,65.36204053392497,78.31454143427732,73.47274754272017,62.496656625905935,83.40316745062592,68.32494359248903,0.0,51.064640628081136
C-10991,90.565173696315,82.88334129751819,98.89812582615005,95.59272703306404,85.56185943763309,97.06995671079953,81.25246434796904,95.97524710897507,0.0,84.2947643221168
C-11014,93.22755573748658,97.51658785600064,67.89532257148116,95.937943071417,97.8664718896661,94.20514308860831,97.4500369127451,95.05222811683814,0.0,81.02112895235294
C-11021,93.65148993472009,97.47656306635916,78.30906861845997,96.04004204923424,97.98711540917827,97.14586311371305,97.1897370461126,95.89701176077027,0.0,83.60837045433401
C-11090,34.81222429250207,52.0664020565224,70.96765331570425,46.60393676323086,41.12798374893429,43.00928636542745,48.5074250226264,61.54019211403614,0.0,66.57030216299759
C-11133,40.48299739892536,42.921085250455285,84.84748168570938,36.63747376627807,39.94350353427674,47.68213778602504,36.606668445813064,54.389430570073195,0.0,74.56357318919315
C-11202,84.5853658211724,41.43701062548139,53.93574168092123,69.99854824301384,43.24089956280312,66.81155431013212,62.629641836660824,56.23487269397541,0.0,18.853365853762362
C-11203,18.107699630192286,27.536486973844426,0.0,11.002403630258382,37.35384797067835,37.10450322191086,31.004725581237853,30.80835491282885,0.0,54.16997384204437
C-11380,22.95907021014955,95.0414301777906,0.0,98.23540120805903,98.12522863536259,98.093695998192,96.90582794388877,98.09203716617594,0.0,94.58255527330128
C-11401,20.755364301402558,34.61847330235661,0.0,14.498330069405228,43.083538185483974,43.74744416173816,36.32676160599011,37.485917133940895,0.0,62.47398047511016
C-11440,69.4865295926312,34.56141180118493,61.56698389285531,48.49905438490388,29.735497758111528,40.48797296465707,42.36111271144662,29.826889016953682,0.0,11.69426371242334
C-11501,20.667343296495165,33.19315576464685,0.0,13.856619629806966,41.63694483371196,42.41350182059968,34.84164521721552,36.56890903890253,0.0,62.32367747250248
C-11710,58.700771120091844,95.40088914512836,78.68852693620467,94.21720146688051,88.08833166952896,89.86157970553724,92.98521990992799,91.60420542506199,0.0,44.08544838091217
C-11770,73.75057585832165,79.5009601701341,67.46505282492177,81.23462983338638,77.26801765253329,67.61846525994874,85.29864303032944,72.42243330443206,0.0,56.8659300284796
C-11801,21.72314818882393,39.23860443385891,0.0,16.68846877086948,48.305601173369716,48.006889440222466,41.014878339073405,42.10597773620233,0.0,64.7686096655189
C-11930,47.383230884195484,96.08292592263881,94.62333492332992,74.27785492621852,94.96813952345482,90.22995676070994,91.26788042510944,89.07136344883175,0.0,92.8383643910106
C-11990,34.64026967407023,41.34705020444771,78.09737724162876,42.15486035769093,38.47404105768953,40.285871795829806,45.09327728642257,50.70858325281657,0.0,43.4184661900373
C-11A,24.009181368268777,46.66949789372034,0.0,21.293838704471533,54.081441760746316,54.023443287800546,46.54788457050332,48.61427284925787,0.0,69.75713537113985
C-12080,83.23823971510069,92.19080970870624,94.94023008516812,93.5236625110328,93.96594808122268,94.40387688353505,90.61243547796232,93.20175100878446,0.0,95.02997197620707
C-12110,74.1269039020726,67.0655539121737,89.96652268293025,90.66730845888655,63.849809997041184,87.2433063674952,75.45193889734571,96.18527744668273,0.0,82.19263947025178
C-123,40.080718185006226,69.94064403804167,89.54646059420442,65.47932231965075,69.27692415315265,60.27991286142913,71.53850708171335,64.77917663578914,0.0,62.41926184803307
C-12592,44.398340830334156,55.15341182600941,85.95831258139842,76.41420608222575,35.79411535511966,72.62877536451158,53.320749450316484,63.63680175167891,0.0,16.87511666141063
C-1268,48.84271700727249,65.62119145113269,78.71019600353985,58.048479908566755,67.42004755747402,67.2617871546842,61.71554281251757,70.05057827602154,0.0,72.77101999454703
C-1288,3.63415670446401,51.13188074172753,27.59772072978218,34.76831608262912,52.73334969882838,54.22558920949212,45.555911132030346,51.523055269525116,0.0,73.34286321646488
C-12990,24.268319445580307,55.82277169800811,0.0,33.76553461273396,50.51244529834504,56.3981834799401,46.251371898975215,58.413066718245275,0.0,82.41679163757432
C-12A,45.277078583532635,38.33593259954846,80.4901767513352,38.9070798366022,37.74305390508755,44.349924141548875,40.82403221923732,44.41292964470277,0.0,68.31392443272459
C-12A0,52.37840133004311,79.27996481678898,79.0102693521643,35.85513347048715,78.07505157001047,75.36194648433896,69.72698287865616,70.65955299702533,0.0,78.61223633388778
C-12D,62.03733366399431,63.07693730946134,0.0,49.74490375181014,55.34231436662764,51.58418984523344,49.86318048611855,47.39226375890044,0.0,72.27951918209979
C-12F,79.80618204365952,90.50073317477124,82.62224758589416,88.0096977391697,85.2039502798331,76.28738206507325,86.37918966100565,79.05389010743636,0.0,81.33151306969036
C-13011,98.23106757361818,76.58193427511316,66.61030119747478,77.91483136737315,80.51173338849627,74.27592407115813,75.75385822901181,74.91485952861814,0.0,84.9192408043418
C-13031,82.06773924953674,71.53804656783436,65.76514620196056,77.43906553900464,67.67497189628351,69.79517749319771,79.33941095461729,67.35918177929263,0.0,53.276442457720385
C-1308,47.01053220882588,90.52999007052824,0.0,97.73956849305091,96.37285290528446,97.62018666090627,94.79682617517665,97.56630904479606,0.0,92.70459168836256
C-13132,96.28709095879259,98.98990382045851,80.85022172513159,95.65533861150631,98.98989989055987,96.18343918851518,98.81669849377592,96.09752458545256,0.0,95.7475153846741
C-13262,97.89148720683427,95.58425020722137,71.96271055449361,96.16696569853701,94.70215955182553,94.53342666744139,96.41916808045407,95.15548627914364,0.0,83.83893074708412
C-13363,5.92710287866795,72.0740402912186,0.0,54.10128481403675,67.08046622079647,71.47008897576424,60.494879632634635,71.42004050084854,0.0,84.7815222921607
C-13391,5.8882838192716545,71.70773063296333,28.72905308553434,53.61881729423486,66.71713729073345,71.12210425485476,60.131474961024026,71.05579522035474,0.0,84.60605204526735
C-1342,75.22789063984762,24.903563169663105,45.74764873039331,64.1580693299638,24.06934893678768,58.61022768084547,56.01213446920299,46.63787684868028,0.0,7.12557191037404
C-135,47.65299079762759,98.98991258461787,91.95088339583357,78.45774301349968,96.2144564692666,91.02607451604933,92.70882496890678,89.82185185850362,0.0,92.32097818778746
C-13681,80.85144844983428,66.78553549849889,97.2329057880286,75.63858972119417,62.96647820440715,59.36708246304173,71.35283024677149,65.66207509889314,0.0,51.781679834912495
C-13692,45.43580709163052,0.7104229344485398,39.79371181619694,3.7697019735846773,2.6554359076181266,6.322802642863215,2.229956382414501,4.059857103827524,0.0,8.378530415492776
C-1378,98.56048505793119,91.26393909447864,0.0,97.2295881921914,96.03730477099704,97.96153668477707,92.97648273384999,98.99034189407574,0.0,96.53683975653604
C-1398,3.1210211682953517,46.85900938980343,28.28272850241446,31.600101890614322,48.59190096953067,49.90155849335172,41.66972517380999,46.960310950351655,0.0,69.8484780449238
C-13X,67.58128105139039,78.99177218528648,44.45416350612525,60.92260298106614,86.33833660982974,86.37982859479551,79.20997136346737,84.58894708997012,0.0,86.88853360787132
C-14020,98.99454302347063,82.35663383480562,72.42455961089948,81.99748772201812,85.50315001062188,83.23768253337198,78.70833033651948,83.78509257189177,0.0,90.11768907471296
C-14411,30.231752113765907,27.839863399931414,72.15810938673995,32.626765749261196,25.849848183302793,27.075986078195157,33.97625813495622,37.147881395237064,0.0,32.34831787431127
C-14560,0.4855607013100274,12.828691598740555,27.629514076689876,11.111111111111112,16.158443985200037,18.119735743076216,13.193866031162324,16.596157463114917,0.0,39.121118499120506
C-14761,70.68748629992476,48.48878467571737,61.631274131284705,57.23134477155525,43.428164285095235,36.89666457406764,54.50848543695985,39.87420386925801,0.0,22.083061934040185
C-148,98.69286144646821,82.23756444676994,72.29384012000607,83.60914745621025,84.17127340675802,83.84264914837402,78.45085934245908,82.4942004165823,0.0,87.908558077494
C-14T,56.98569361775545,32.24460845219332,64.7989426354101,49.036429862998396,39.27683613150311,39.73092007144615,36.68179379494696,42.34634908071136,0.0,33.67818340666111
